product_id,product_name,category,brand,description,price,marketplace,rating,terjual,tanggal_upload
GA00753,Smartwatch Robot Terbaru,Gadget & Aksesoris HP,Robot,"Smartwatch dari Robot, suara jernih bass mantap cocok untuk gaming dan musik.",147000,Shopee,3.9,49,2025-09-18
PR01168,Set Pisau Dapur Claris,Peralatan Rumah,Claris,"Set Pisau Dapur dari Claris, bahan kuat tahan lama dan mudah dibersihkan.",20000,TikTok Shop,4.4,5270,2023-02-17
OO01582,Tas Ransel Gunung Specs Premium,Olahraga & Outdoor,Specs,"Tas Ransel Gunung dari Specs, desain ergonomis anti selip aman digunakan.",435000,TikTok Shop,4.9,1303,2022-06-17
MM01788,Madu Murni Tango,Makanan & Minuman,Tango,"Madu Murni dari Tango, rasa gurih dan enak dibuat dari bahan pilihan.",156500,TikTok Shop,4.1,228,2023-10-20
FP00100,Celana Chino 3Second,Fashion Pria,3Second,"Celana Chino dari 3Second, bahan katun premium adem nyaman dipakai harian.",264500,Shopee,4.7,2005,2023-08-14
PR01209,Lampu LED Maspion Premium,Peralatan Rumah,Maspion,"Lampu LED dari Maspion, bahan kuat tahan lama dan mudah dibersihkan.",88000,Shopee,4.7,18069,2022-05-15
FW00322,Atasan Crop Nona Edisi Spesial,Fashion Wanita,Nona,"Atasan Crop dari Nona, bahan adem jatuh dan nyaman untuk aktivitas seharian.",293000,Shopee,4.4,419,2019-04-07
SK00594,Moisturizer Gel Wardah Edisi Spesial,Skincare & Kecantikan,Wardah,"Moisturizer Gel dari Wardah, tekstur ringan cepat meresap tidak lengket di kulit.",229500,Shopee,4.0,40,2020-04-02
GA00915,Powerbank 10000mAh JETE Terbaru,Gadget & Aksesoris HP,JETE,"Powerbank 10000mAh dari JETE, pengisian cepat kcompatibel untuk semua tipe hp.",106000,Tokopedia,4.5,23,2024-10-14
MM01911,Kacang Panggang Sasa,Makanan & Minuman,Sasa,"Kacang Panggang dari Sasa, tanpa pengawet berbahaya aman dikonsumsi keluarga.",187500,TikTok Shop,4.8,20,2022-02-06
MM01859,Snack Rumput Laut Kapal Api Best Seller,Makanan & Minuman,Kapal Api,"Snack Rumput Laut dari Kapal Api, kualitas premium dengan cita rasa khas nusantara.",84500,Tokopedia,4.0,9141,2021-07-07
SK00748,Cushion Matte Emina Terbaru,Skincare & Kecantikan,Emina,"Cushion Matte dari Emina, mencerahkan dan melembapkan kulit wajah secara efektif.",205500,TikTok Shop,5.0,10964,2024-12-03
MM01792,Kacang Panggang Kobe Best Seller,Makanan & Minuman,Kobe,"Kacang Panggang dari Kobe, rasa gurih dan enak dibuat dari bahan pilihan.",188500,TikTok Shop,4.9,15409,2025-02-08
FW00474,Rok Plisket The Executive Edisi Spesial,Fashion Wanita,The Executive,"Rok Plisket dari The Executive, warna pastel lembut mudah dipadupadankan.",150000,TikTok Shop,4.4,8786,2020-09-28
SK00637,Toner Hydrating Azarine Original,Skincare & Kecantikan,Azarine,"Toner Hydrating dari Azarine, mencerahkan dan melembapkan kulit wajah secara efektif.",241500,TikTok Shop,4.8,118,2019-10-04
FP00115,Kemeja Lengan Panjang 3Second Original,Fashion Pria,3Second,"Kemeja Lengan Panjang dari 3Second, desain simpel elegan untuk gaya kasual maupun formal.",228000,Tokopedia,4.6,9318,2022-12-09
FW00458,Celana Kulot Colorbox Terbaru,Fashion Wanita,Colorbox,"Celana Kulot dari Colorbox, bahan adem jatuh dan nyaman untuk aktivitas seharian.",292500,TikTok Shop,3.9,1596,2021-05-08
OO01670,Resistance Band Nike Premium,Olahraga & Outdoor,Nike,"Resistance Band dari Nike, bahan berkualitas tahan lama untuk aktivitas outdoor.",370000,TikTok Shop,4.1,27,2019-04-17
OO01712,Skipping Rope Mills,Olahraga & Outdoor,Mills,"Skipping Rope dari Mills, bahan berkualitas tahan lama untuk aktivitas outdoor.",169500,Shopee,4.3,3272,2019-05-20
MM01778,Keripik Singkong Sasa Best Seller,Makanan & Minuman,Sasa,"Keripik Singkong dari Sasa, kemasan praktis cocok untuk stok camilan di rumah.",111500,TikTok Shop,4.6,66,2020-06-09
MM01958,Snack Rumput Laut Madurasa Terbaru,Makanan & Minuman,Madurasa,"Snack Rumput Laut dari Madurasa, kemasan praktis cocok untuk stok camilan di rumah.",18500,Tokopedia,4.1,27071,2021-07-17
GA00861,Powerbank 10000mAh Rexus Edisi Spesial,Gadget & Aksesoris HP,Rexus,"Powerbank 10000mAh dari Rexus, suara jernih bass mantap cocok untuk gaming dan musik.",245500,TikTok Shop,4.6,178,2024-11-23
PR01172,Set Pisau Dapur Technoplast Best Seller,Peralatan Rumah,Technoplast,"Set Pisau Dapur dari Technoplast, kualitas food grade aman digunakan sehari hari.",161500,TikTok Shop,4.8,22780,2025-06-08
OO01646,Skipping Rope League Original,Olahraga & Outdoor,League,"Skipping Rope dari League, cocok untuk pemula maupun atlet profesional.",398000,TikTok Shop,4.2,246,2019-08-19
SK00687,Toner Hydrating MS Glow Terbaru,Skincare & Kecantikan,MS Glow,"Toner Hydrating dari MS Glow, aman untuk kulit sensitif dan sudah bpom terdaftar.",153500,TikTok Shop,4.6,4010,2019-09-28
OO01686,Jersey Olahraga Adidas Best Seller,Olahraga & Outdoor,Adidas,"Jersey Olahraga dari Adidas, ringan nyaman dan mendukung performa saat berolahraga.",52500,TikTok Shop,4.2,15032,2021-09-11
FW00272,Outer Blazer Berrybenka Original,Fashion Wanita,Berrybenka,"Outer Blazer dari Berrybenka, bahan adem jatuh dan nyaman untuk aktivitas seharian.",283500,Tokopedia,4.5,112,2020-06-02
FP00097,Celana Cargo Emba Premium,Fashion Pria,Emba,"Celana Cargo dari Emba, desain simpel elegan untuk gaya kasual maupun formal.",153000,TikTok Shop,4.7,2384,2021-05-09
GA00923,Tempered Glass Aukey Original,Gadget & Aksesoris HP,Aukey,"Tempered Glass dari Aukey, kualitas original bergaransi resmi dan awet.",121500,TikTok Shop,4.1,268,2025-02-01
GA00901,Tempered Glass Baseus Best Seller,Gadget & Aksesoris HP,Baseus,"Tempered Glass dari Baseus, pengisian cepat kcompatibel untuk semua tipe hp.",139500,Tokopedia,5.0,14660,2021-10-22
MM01990,Madu Murni Kobe Premium,Makanan & Minuman,Kobe,"Madu Murni dari Kobe, tanpa pengawet berbahaya aman dikonsumsi keluarga.",127500,TikTok Shop,4.6,25320,2024-12-20
SK00636,Sunscreen SPF 50 Emina Original,Skincare & Kecantikan,Emina,"Sunscreen SPF 50 dari Emina, aman untuk kulit sensitif dan sudah bpom terdaftar.",223500,Shopee,4.6,21079,2025-01-24
GA00945,Tempered Glass Robot Premium,Gadget & Aksesoris HP,Robot,"Tempered Glass dari Robot, suara jernih bass mantap cocok untuk gaming dan musik.",254000,Shopee,4.2,1068,2024-02-28
PR01195,Panci Anti Lengket Claris Edisi Spesial,Peralatan Rumah,Claris,"Panci Anti Lengket dari Claris, kualitas food grade aman digunakan sehari hari.",379000,TikTok Shop,4.5,47,2024-08-12
MM01758,Sereal Sarapan Dua Kelinci Edisi Spesial,Makanan & Minuman,Dua Kelinci,"Sereal Sarapan dari Dua Kelinci, rasa gurih dan enak dibuat dari bahan pilihan.",80500,Shopee,4.9,498,2020-04-24
PR01148,Rak Serbaguna Maspion Premium,Peralatan Rumah,Maspion,"Rak Serbaguna dari Maspion, desain minimalis hemat tempat cocok untuk rumah modern.",339500,TikTok Shop,3.9,14888,2025-07-26
GA00990,Headset Gaming Rexus Premium,Gadget & Aksesoris HP,Rexus,"Headset Gaming dari Rexus, pengisian cepat kcompatibel untuk semua tipe hp.",394000,Tokopedia,4.7,4431,2025-07-07
FW00360,Blouse Korea Elzatta Premium,Fashion Wanita,Elzatta,"Blouse Korea dari Elzatta, model korean style yang sedang tren dan kekinian.",117000,Tokopedia,3.8,24,2025-07-09
SK00531,Serum Vitamin C Somethinc Original,Skincare & Kecantikan,Somethinc,"Serum Vitamin C dari Somethinc, tekstur ringan cepat meresap tidak lengket di kulit.",249000,Shopee,4.6,4758,2024-04-21
OO01635,Raket Badminton Nike Original,Olahraga & Outdoor,Nike,"Raket Badminton dari Nike, bahan berkualitas tahan lama untuk aktivitas outdoor.",54500,Tokopedia,4.5,306,2024-11-21
GA00809,Kepala Charger Rexus Best Seller,Gadget & Aksesoris HP,Rexus,"Kepala Charger dari Rexus, suara jernih bass mantap cocok untuk gaming dan musik.",120500,Tokopedia,4.6,349,2020-07-24
GA00780,Kabel Data Type-C Aukey,Gadget & Aksesoris HP,Aukey,"Kabel Data Type-C dari Aukey, kualitas original bergaransi resmi dan awet.",464500,TikTok Shop,3.9,3354,2020-08-04
FW00265,Atasan Crop Colorbox Original,Fashion Wanita,Colorbox,"Atasan Crop dari Colorbox, warna pastel lembut mudah dipadupadankan.",287500,Shopee,4.4,7678,2025-07-19
SK00567,Toner Hydrating Emina Terbaru,Skincare & Kecantikan,Emina,"Toner Hydrating dari Emina, tekstur ringan cepat meresap tidak lengket di kulit.",52000,Tokopedia,4.7,4675,2021-08-14
SK00746,Toner Hydrating Avoskin,Skincare & Kecantikan,Avoskin,"Toner Hydrating dari Avoskin, aman untuk kulit sensitif dan sudah bpom terdaftar.",220500,TikTok Shop,4.0,169,2024-06-12
PR01034,Sapu Set Greebel Terbaru,Peralatan Rumah,Greebel,"Sapu Set dari Greebel, desain minimalis hemat tempat cocok untuk rumah modern.",340000,TikTok Shop,4.1,12204,2025-12-18
IB01252,Gendongan Bayi Sweety,Ibu & Bayi,Sweety,"Gendongan Bayi dari Sweety, daya serap tinggi membuat bayi nyaman sepanjang hari.",256500,Shopee,3.8,3895,2024-08-27
OO01721,Skipping Rope Consina Edisi Spesial,Olahraga & Outdoor,Consina,"Skipping Rope dari Consina, ringan nyaman dan mendukung performa saat berolahraga.",216000,TikTok Shop,3.9,19643,2020-05-20
FP00042,Kaos Polos Greenlight,Fashion Pria,Greenlight,"Kaos Polos dari Greenlight, jahitan rapi awet dan tidak mudah luntur.",176500,Shopee,4.8,24,2022-09-01
FP00213,Kemeja Flanel Emba Original,Fashion Pria,Emba,"Kemeja Flanel dari Emba, desain simpel elegan untuk gaya kasual maupun formal.",196500,Shopee,3.8,16531,2019-07-21
SK00676,Masker Wajah Somethinc,Skincare & Kecantikan,Somethinc,"Masker Wajah dari Somethinc, tekstur ringan cepat meresap tidak lengket di kulit.",243500,Shopee,4.4,401,2022-12-20
OO01726,Botol Minum Sport League Original,Olahraga & Outdoor,League,"Botol Minum Sport dari League, ringan nyaman dan mendukung performa saat berolahraga.",451500,Tokopedia,4.4,205,2024-07-13
GA00820,Headset Gaming JETE Edisi Spesial,Gadget & Aksesoris HP,JETE,"Headset Gaming dari JETE, pengisian cepat kcompatibel untuk semua tipe hp.",99500,Shopee,4.3,343,2019-12-21
FP00099,Celana Cargo Ouval Edisi Spesial,Fashion Pria,Ouval,"Celana Cargo dari Ouval, model slim fit kekinian cocok untuk anak muda.",60500,Shopee,4.9,59,2021-09-24
PR01090,Sapu Set Claris Best Seller,Peralatan Rumah,Claris,"Sapu Set dari Claris, kualitas food grade aman digunakan sehari hari.",397000,TikTok Shop,4.7,11,2024-08-25
GA00850,Kepala Charger Baseus Terbaru,Gadget & Aksesoris HP,Baseus,"Kepala Charger dari Baseus, pengisian cepat kcompatibel untuk semua tipe hp.",162500,Shopee,3.8,11812,2019-09-25
OO01722,Botol Minum Sport Ortuseight,Olahraga & Outdoor,Ortuseight,"Botol Minum Sport dari Ortuseight, bahan berkualitas tahan lama untuk aktivitas outdoor.",342000,TikTok Shop,4.6,362,2019-03-28
PR01044,Tempat Sampah Lion Star Best Seller,Peralatan Rumah,Lion Star,"Tempat Sampah dari Lion Star, kualitas food grade aman digunakan sehari hari.",174000,TikTok Shop,4.9,11,2021-10-21
SK00544,Moisturizer Gel Skintific Premium,Skincare & Kecantikan,Skintific,"Moisturizer Gel dari Skintific, tekstur ringan cepat meresap tidak lengket di kulit.",203000,Tokopedia,4.7,3200,2020-06-26
PR01156,Lampu LED Lion Star,Peralatan Rumah,Lion Star,"Lampu LED dari Lion Star, kualitas food grade aman digunakan sehari hari.",343000,Shopee,4.4,10,2024-04-13
FW00478,Kemeja Oversize The Executive Premium,Fashion Wanita,The Executive,"Kemeja Oversize dari The Executive, model korean style yang sedang tren dan kekinian.",335000,Shopee,4.5,9333,2021-11-13
PR01013,Set Pisau Dapur Lion Star Premium,Peralatan Rumah,Lion Star,"Set Pisau Dapur dari Lion Star, bahan kuat tahan lama dan mudah dibersihkan.",166500,Shopee,4.4,164,2022-05-03
FP00030,Jaket Bomber 3Second Original,Fashion Pria,3Second,"Jaket Bomber dari 3Second, desain simpel elegan untuk gaya kasual maupun formal.",252500,Shopee,4.5,9282,2022-05-08
SK00729,Serum Vitamin C Wardah Terbaru,Skincare & Kecantikan,Wardah,"Serum Vitamin C dari Wardah, tekstur ringan cepat meresap tidak lengket di kulit.",157000,TikTok Shop,4.5,109,2022-02-15
IB01446,Baju Bayi Newborn Mothercare Terbaru,Ibu & Bayi,Mothercare,"Baju Bayi Newborn dari Mothercare, daya serap tinggi membuat bayi nyaman sepanjang hari.",292000,Tokopedia,4.6,43,2025-03-28
FW00329,Midi Dress Colorbox Original,Fashion Wanita,Colorbox,"Midi Dress dari Colorbox, bahan adem jatuh dan nyaman untuk aktivitas seharian.",198500,TikTok Shop,4.8,51,2022-06-23
FW00297,Dress Casual Colorbox Terbaru,Fashion Wanita,Colorbox,"Dress Casual dari Colorbox, model korean style yang sedang tren dan kekinian.",81500,Shopee,4.0,18033,2022-03-25
GA00831,Powerbank 10000mAh Vivan Premium,Gadget & Aksesoris HP,Vivan,"Powerbank 10000mAh dari Vivan, kualitas original bergaransi resmi dan awet.",156500,TikTok Shop,3.9,314,2019-04-20
IB01312,Tisu Basah Sleek Original,Ibu & Bayi,Sleek,"Tisu Basah dari Sleek, lembut dan aman untuk kulit sensitif bayi.",108000,Tokopedia,4.9,435,2023-03-04
GA00876,Holder HP Mobil Hippo Best Seller,Gadget & Aksesoris HP,Hippo,"Holder HP Mobil dari Hippo, pengisian cepat kcompatibel untuk semua tipe hp.",496500,TikTok Shop,4.9,131,2020-06-23
MM01841,Madu Murni Madurasa,Makanan & Minuman,Madurasa,"Madu Murni dari Madurasa, rasa gurih dan enak dibuat dari bahan pilihan.",158500,Shopee,4.9,279,2025-05-14
GA00788,Charger Fast Charging Hippo Premium,Gadget & Aksesoris HP,Hippo,"Charger Fast Charging dari Hippo, pengisian cepat kcompatibel untuk semua tipe hp.",316500,TikTok Shop,4.6,21,2024-04-17
GA00890,Holder HP Mobil Robot Best Seller,Gadget & Aksesoris HP,Robot,"Holder HP Mobil dari Robot, suara jernih bass mantap cocok untuk gaming dan musik.",261000,Shopee,4.7,402,2020-12-11
FW00483,Cardigan Rajut Vanilla Hijab Original,Fashion Wanita,Vanilla Hijab,"Cardigan Rajut dari Vanilla Hijab, desain feminim elegan cocok untuk kerja maupun jalan.",179000,Shopee,4.6,6,2022-05-21
MM01977,Madu Murni Sasa Edisi Spesial,Makanan & Minuman,Sasa,"Madu Murni dari Sasa, tanpa pengawet berbahaya aman dikonsumsi keluarga.",22500,TikTok Shop,4.7,13163,2019-12-21
GA00997,Softcase Anti Crack Anker Edisi Spesial,Gadget & Aksesoris HP,Anker,"Softcase Anti Crack dari Anker, pengisian cepat kcompatibel untuk semua tipe hp.",244000,Tokopedia,4.4,8,2021-03-20
OO01552,Dumbbell Set Nike Terbaru,Olahraga & Outdoor,Nike,"Dumbbell Set dari Nike, desain ergonomis anti selip aman digunakan.",59000,Shopee,4.4,3955,2023-04-05
IB01318,Gendongan Bayi Pigeon Best Seller,Ibu & Bayi,Pigeon,"Gendongan Bayi dari Pigeon, bahan hypoallergenic bebas bahan kimia berbahaya.",249500,Tokopedia,4.8,328,2024-12-04
PR01102,Keset Kaki Napolly Premium,Peralatan Rumah,Napolly,"Keset Kaki dari Napolly, kualitas food grade aman digunakan sehari hari.",184500,Shopee,4.5,18480,2025-10-05
MM01900,Minuman Serbuk Madurasa Premium,Makanan & Minuman,Madurasa,"Minuman Serbuk dari Madurasa, kualitas premium dengan cita rasa khas nusantara.",140000,TikTok Shop,4.5,19,2021-07-14
IB01262,Sepatu Prewalker Pigeon Best Seller,Ibu & Bayi,Pigeon,"Sepatu Prewalker dari Pigeon, lembut dan aman untuk kulit sensitif bayi.",111000,TikTok Shop,4.3,45,2023-01-19
PR01080,Lampu LED Claris Edisi Spesial,Peralatan Rumah,Claris,"Lampu LED dari Claris, kualitas food grade aman digunakan sehari hari.",377000,Shopee,4.8,27627,2022-05-26
FP00045,Celana Jeans Nevada,Fashion Pria,Nevada,"Celana Jeans dari Nevada, desain simpel elegan untuk gaya kasual maupun formal.",258500,Shopee,3.9,200,2025-02-13
FW00469,Tunik Muslim Nona Edisi Spesial,Fashion Wanita,Nona,"Tunik Muslim dari Nona, model korean style yang sedang tren dan kekinian.",242000,TikTok Shop,4.7,14572,2022-08-23
GA00959,Charger Fast Charging Rexus Original,Gadget & Aksesoris HP,Rexus,"Charger Fast Charging dari Rexus, desain premium ringan dan mudah dibawa kemana saja.",260500,Tokopedia,3.9,24,2019-03-17
MM01943,Cokelat Batang Tango Premium,Makanan & Minuman,Tango,"Cokelat Batang dari Tango, kemasan praktis cocok untuk stok camilan di rumah.",92000,Tokopedia,4.8,32,2025-01-07
PR01124,Gantungan Baju Maspion Edisi Spesial,Peralatan Rumah,Maspion,"Gantungan Baju dari Maspion, praktis multifungsi memudahkan pekerjaan rumah tangga.",146500,Shopee,4.3,219,2019-04-25
FW00255,Cardigan Rajut Zara Basic Best Seller,Fashion Wanita,Zara Basic,"Cardigan Rajut dari Zara Basic, desain feminim elegan cocok untuk kerja maupun jalan.",130500,Shopee,4.9,35,2023-04-04
MM01879,Abon Sapi Dua Kelinci,Makanan & Minuman,Dua Kelinci,"Abon Sapi dari Dua Kelinci, kemasan praktis cocok untuk stok camilan di rumah.",148000,Shopee,4.3,472,2019-06-27
OO01749,Sepatu Running Nike Terbaru,Olahraga & Outdoor,Nike,"Sepatu Running dari Nike, cocok untuk pemula maupun atlet profesional.",117500,Shopee,5.0,4586,2019-11-09
GA00807,Powerbank 10000mAh Robot Best Seller,Gadget & Aksesoris HP,Robot,"Powerbank 10000mAh dari Robot, kualitas original bergaransi resmi dan awet.",242500,Tokopedia,4.9,22054,2024-07-14
GA00975,Charger Fast Charging Anker Terbaru,Gadget & Aksesoris HP,Anker,"Charger Fast Charging dari Anker, desain premium ringan dan mudah dibawa kemana saja.",113000,Tokopedia,4.9,22,2020-01-22
SK00731,Sunscreen SPF 50 Azarine Best Seller,Skincare & Kecantikan,Azarine,"Sunscreen SPF 50 dari Azarine, aman untuk kulit sensitif dan sudah bpom terdaftar.",50500,Shopee,4.2,2614,2021-01-02
SK00672,Lip Tint Skintific Original,Skincare & Kecantikan,Skintific,"Lip Tint dari Skintific, tekstur ringan cepat meresap tidak lengket di kulit.",85500,TikTok Shop,4.4,105,2021-02-18
MM01974,Cokelat Batang Silverqueen Best Seller,Makanan & Minuman,Silverqueen,"Cokelat Batang dari Silverqueen, tanpa pengawet berbahaya aman dikonsumsi keluarga.",184000,TikTok Shop,4.2,27251,2021-03-13
OO01731,Jersey Olahraga Nike Terbaru,Olahraga & Outdoor,Nike,"Jersey Olahraga dari Nike, ringan nyaman dan mendukung performa saat berolahraga.",473000,TikTok Shop,4.1,22644,2025-06-27
IB01407,Bantal Peang Sweety Premium,Ibu & Bayi,Sweety,"Bantal Peang dari Sweety, bahan hypoallergenic bebas bahan kimia berbahaya.",96000,TikTok Shop,4.4,2539,2019-12-28
MM01820,Minuman Serbuk Tango,Makanan & Minuman,Tango,"Minuman Serbuk dari Tango, tanpa pengawet berbahaya aman dikonsumsi keluarga.",168000,Tokopedia,4.6,394,2019-01-02
FW00321,Dress Casual Berrybenka Edisi Spesial,Fashion Wanita,Berrybenka,"Dress Casual dari Berrybenka, model korean style yang sedang tren dan kekinian.",110000,Tokopedia,4.9,47,2021-10-13
MM01843,Snack Rumput Laut Sasa Original,Makanan & Minuman,Sasa,"Snack Rumput Laut dari Sasa, rasa gurih dan enak dibuat dari bahan pilihan.",177500,TikTok Shop,4.2,3764,2021-07-23
IB01391,Bantal Peang Cussons Baby Terbaru,Ibu & Bayi,Cussons Baby,"Bantal Peang dari Cussons Baby, bahan hypoallergenic bebas bahan kimia berbahaya.",38000,TikTok Shop,4.0,25,2025-12-12
MM01982,Minuman Serbuk Kapal Api Premium,Makanan & Minuman,Kapal Api,"Minuman Serbuk dari Kapal Api, rasa gurih dan enak dibuat dari bahan pilihan.",80500,Tokopedia,4.5,24,2020-12-07
SK00635,Sunscreen SPF 50 Scarlett Edisi Spesial,Skincare & Kecantikan,Scarlett,"Sunscreen SPF 50 dari Scarlett, aman untuk kulit sensitif dan sudah bpom terdaftar.",48000,Tokopedia,4.6,32,2020-01-09
PR01009,Lampu LED Oxone Terbaru,Peralatan Rumah,Oxone,"Lampu LED dari Oxone, bahan kuat tahan lama dan mudah dibersihkan.",61500,TikTok Shop,4.6,19,2020-02-13
FW00499,Celana Kulot Vanilla Hijab Terbaru,Fashion Wanita,Vanilla Hijab,"Celana Kulot dari Vanilla Hijab, warna pastel lembut mudah dipadupadankan.",341500,Tokopedia,4.6,230,2019-05-02
FP00196,Kemeja Flanel Ouval,Fashion Pria,Ouval,"Kemeja Flanel dari Ouval, model slim fit kekinian cocok untuk anak muda.",149000,TikTok Shop,4.7,623,2023-11-22
IB01331,Selimut Bayi MamyPoko Premium,Ibu & Bayi,MamyPoko,"Selimut Bayi dari MamyPoko, desain lucu dengan kualitas premium terpercaya.",194000,TikTok Shop,3.9,10379,2020-09-27
PR01213,Sapu Set Oxone Original,Peralatan Rumah,Oxone,"Sapu Set dari Oxone, kualitas food grade aman digunakan sehari hari.",30000,Shopee,4.3,34,2020-09-21
GA00808,Kabel Data Type-C JETE Terbaru,Gadget & Aksesoris HP,JETE,"Kabel Data Type-C dari JETE, suara jernih bass mantap cocok untuk gaming dan musik.",218500,TikTok Shop,4.6,191,2024-08-15
FP00065,Hoodie Nevada Best Seller,Fashion Pria,Nevada,"Hoodie dari Nevada, jahitan rapi awet dan tidak mudah luntur.",295500,TikTok Shop,4.5,2117,2023-03-09
PR01110,Keset Kaki Technoplast Edisi Spesial,Peralatan Rumah,Technoplast,"Keset Kaki dari Technoplast, bahan kuat tahan lama dan mudah dibersihkan.",100500,TikTok Shop,4.3,7,2021-07-11
OO01720,Matras Yoga League Best Seller,Olahraga & Outdoor,League,"Matras Yoga dari League, cocok untuk pemula maupun atlet profesional.",484500,TikTok Shop,4.0,14,2021-06-03
